EmployeeID,BenefitID,SatisfactionScore,Comments,UsageFrequency,LastUsedDate,BenefitType,BenefitSubType,BenefitCost,Gender_Female,Gender_Male,Gender_Non-Binary,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Sales,Age_Gen_Boomer,Age_Gen_Gen_X,Age_Gen_Gen_Z,Age_Gen_Millenial,TenureGroups_ >25_years,TenureGroups_16-25_years,TenureGroups_5-15_years,TenureGroups_<5_years,BenefitFlag_Cell_Phone_Allowance_Monthly_Communications,BenefitFlag_Childcare_After-School_Care,BenefitFlag_Childcare_On-Site_Infant_Care,BenefitFlag_Commuter_Benefits_Transit_Subsidy,BenefitFlag_Flexible_Spending_Account_Healthcare_FSA,BenefitFlag_Gym_Membership_Family_Membership,BenefitFlag_Gym_Membership_Tier_1_Partners,BenefitFlag_Gym_Membership_Tier_2_Partners,BenefitFlag_Gym_Membership_Tier_3_Partners,BenefitFlag_Health_Insurance_HDHP_Individual,BenefitFlag_Health_Insurance_HMO_Family,BenefitFlag_Health_Insurance_PPO_Family,BenefitFlag_Health_Insurance_PPO_Individual,BenefitFlag_Life_Insurance_Basic_Coverage,BenefitFlag_Life_Insurance_Dependent_Coverage,BenefitFlag_Life_Insurance_Supplemental_High_Amount,BenefitFlag_Life_Insurance_Supplemental_Standard,BenefitFlag_Professional_Development_Conference_Attendance,BenefitFlag_Retirement_Plan_401k_Basic_Matching,BenefitFlag_Retirement_Plan_401k_Catch-Up_Contributions,BenefitFlag_Retirement_Plan_401k_High_Contribution,BenefitFlag_Retirement_Plan_401k_Investment_Fees,BenefitFlag_Retirement_Plan_401k_Maximum_Matching,BenefitFlag_Retirement_Plan_401k_Standard_Matching,BenefitFlag_Technology_Stipend_Monthly_Internet_Allowance,BenefitFlag_Tuition_Reimbursement_Graduate_Degree,BenefitFlag_Tuition_Reimbursement_Individual_Courses,BenefitFlag_Tuition_Reimbursement_Professional_Certification,BenefitFlag_Tuition_Reimbursement_Undergraduate_Degree,BenefitFlag_Wellness_Programs_Premium_Discount_Tier_1
2287,30,3,Helps but limited in scope.,5,2024-07-16,Tuition Reimbursement,Individual Courses,723.73,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2287,30,3,Helps but limited in scope.,7,2023-12-06,Tuition Reimbursement,Individual Courses,723.73,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2957,9,2,Not much flexibility offered.,4,2024-02-16,Professional Development,Conference Attendance,850.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
389,5,3,"Good, but sometimes difficult.",5,2023-08-29,Technology Stipend,Monthly Internet Allowance,75.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2332,1,5,Top-notch retirement plan.,6,2024-01-17,Retirement Plan,401k Basic Matching,876.21,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2192,30,5,Incredible support for education.,3,2024-06-16,Tuition Reimbursement,Individual Courses,723.73,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3194,9,2,Not much flexibility offered.,8,2023-12-19,Professional Development,Conference Attendance,850.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2975,17,1,Unhappy with this benefit.,3,2023-09-27,Retirement Plan,401k Catch-Up Contributions,509.65,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4587,17,3,"Standard, nothing exceptional.",0,2023-10-12,Retirement Plan,401k Catch-Up Contributions,509.65,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1595,25,5,Great peace of mind for my family.,0,2024-01-30,Life Insurance,Supplemental Standard,774.91,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1595,25,5,Great peace of mind for my family.,0,2024-03-23,Life Insurance,Supplemental Standard,774.91,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
674,21,2,Coverage is minimal.,0,2023-09-23,Life Insurance,Basic Coverage,163.92,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2435,26,5,Fantastic benefit! I use it daily.,0,2023-12-04,Gym Membership,Family Membership,519.66,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4775,12,5,Incredible support for education.,1,2024-02-22,Tuition Reimbursement,Graduate Degree,824.53,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4066,14,1,Membership is not very useful.,2,2024-05-02,Gym Membership,Tier 1 Partners,73.36,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2600,7,1,Barely any time off given.,3,2024-07-18,Flexible Spending Account,Healthcare FSA,450.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3663,27,3,"Standard, nothing exceptional.",3,2023-11-05,Retirement Plan,401k Maximum Matching,913.01,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4074,9,2,Not much flexibility offered.,3,2024-01-21,Professional Development,Conference Attendance,850.0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3730,18,2,Returns are not as expected.,2,2024-01-01,Retirement Plan,401k Investment Fees,743.01,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1067,28,4,"Solid plan, happy with it.",5,2024-02-08,Life Insurance,Dependent Coverage,165.54,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3486,9,1,Inconvenient and inefficient.,5,2024-01-07,Professional Development,Conference Attendance,850.0,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4909,9,5,Perfect for my work-life balance.,3,2023-08-24,Professional Development,Conference Attendance,850.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3000,13,3,"Good, but sometimes difficult.",3,2024-07-21,Cell Phone Allowance,Monthly Communications,65.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3971,10,2,Limited availability.,5,2024-07-23,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3971,10,2,Limited availability.,0,2023-09-18,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3971,10,2,Limited availability.,0,2023-09-15,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1127,1,4,Good plan with decent returns.,9,2024-04-28,Retirement Plan,401k Basic Matching,876.21,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
234,10,2,Limited availability.,2,2023-08-27,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3655,30,3,Helps but limited in scope.,5,2024-01-16,Tuition Reimbursement,Individual Courses,723.73,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3263,17,2,Returns are not as expected.,0,2024-01-22,Retirement Plan,401k Catch-Up Contributions,509.65,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4235,9,1,Inconvenient and inefficient.,6,2024-02-19,Professional Development,Conference Attendance,850.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3889,13,4,"Very flexible, I appreciate it.",1,2023-09-05,Cell Phone Allowance,Monthly Communications,65.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2222,30,1,Not worth the hassle.,0,2024-02-24,Tuition Reimbursement,Individual Courses,723.73,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3968,1,3,"Standard, nothing exceptional.",1,2024-04-24,Retirement Plan,401k Basic Matching,876.21,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1944,21,4,"Solid plan, happy with it.",0,2024-06-19,Life Insurance,Basic Coverage,163.92,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4567,13,5,Perfect for my work-life balance.,2,2024-04-21,Cell Phone Allowance,Monthly Communications,65.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1280,6,3,"Standard, nothing exceptional.",2,2023-09-04,Retirement Plan,401k Standard Matching,598.44,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2920,8,5,"Generous vacation days, very happy.",0,2024-04-25,Wellness Programs,Premium Discount Tier 1,125.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
348,18,2,Returns are not as expected.,4,2023-11-14,Retirement Plan,401k Investment Fees,743.01,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1028,4,2,Returns are not as expected.,0,2024-05-26,Retirement Plan,401k High Contribution,261.44,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4456,27,1,Unhappy with this benefit.,9,2023-12-31,Retirement Plan,401k Maximum Matching,913.01,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4456,27,1,Unhappy with this benefit.,0,2024-03-23,Retirement Plan,401k Maximum Matching,913.01,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2464,13,1,Inconvenient and inefficient.,7,2023-12-27,Cell Phone Allowance,Monthly Communications,65.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,18,5,Top-notch retirement plan.,0,2023-09-22,Retirement Plan,401k Investment Fees,743.01,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1066,26,5,Fantastic benefit! I use it daily.,9,2024-06-03,Gym Membership,Family Membership,519.66,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4022,3,5,"Generous vacation days, very happy.",10,2023-09-24,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,9,3,"Good, but sometimes difficult.",3,2024-06-09,Professional Development,Conference Attendance,850.0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
161,9,3,"Good, but sometimes difficult.",7,2024-07-27,Professional Development,Conference Attendance,850.0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4108,4,5,Top-notch retirement plan.,0,2024-06-27,Retirement Plan,401k High Contribution,261.44,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4540,27,3,"Standard, nothing exceptional.",0,2024-05-21,Retirement Plan,401k Maximum Matching,913.01,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2137,1,1,Unhappy with this benefit.,8,2023-10-20,Retirement Plan,401k Basic Matching,876.21,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3595,17,5,Top-notch retirement plan.,3,2023-08-30,Retirement Plan,401k Catch-Up Contributions,509.65,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
889,9,4,"Very flexible, I appreciate it.",3,2024-03-20,Professional Development,Conference Attendance,850.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
889,9,4,"Very flexible, I appreciate it.",4,2023-11-25,Professional Development,Conference Attendance,850.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2435,6,3,"Standard, nothing exceptional.",5,2024-04-16,Retirement Plan,401k Standard Matching,598.44,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2435,6,3,"Standard, nothing exceptional.",6,2024-01-15,Retirement Plan,401k Standard Matching,598.44,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2435,6,3,"Standard, nothing exceptional.",10,2024-03-08,Retirement Plan,401k Standard Matching,598.44,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4218,9,1,Inconvenient and inefficient.,0,2023-11-19,Professional Development,Conference Attendance,850.0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3607,27,4,Good plan with decent returns.,0,2024-07-26,Retirement Plan,401k Maximum Matching,913.01,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1489,16,2,Not happy with the coverage options.,7,2024-04-14,Health Insurance,HDHP Individual,84.55,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1821,13,5,Perfect for my work-life balance.,1,2023-09-17,Cell Phone Allowance,Monthly Communications,65.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504,10,1,Difficult to find suitable care.,3,2023-10-30,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504,10,1,Difficult to find suitable care.,0,2023-12-03,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1504,10,1,Difficult to find suitable care.,2,2023-08-20,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2985,22,1,"Terrible service, would not recommend.",2,2024-04-07,Health Insurance,HMO Family,624.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1120,7,1,Barely any time off given.,9,2023-11-13,Flexible Spending Account,Healthcare FSA,450.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4379,3,4,Sufficient time off provided.,0,2024-03-07,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3098,11,2,Not happy with the coverage options.,5,2023-08-22,Health Insurance,PPO Family,928.75,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2176,17,3,"Standard, nothing exceptional.",3,2023-11-11,Retirement Plan,401k Catch-Up Contributions,509.65,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4172,4,4,Good plan with decent returns.,7,2024-07-19,Retirement Plan,401k High Contribution,261.44,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2169,4,5,Top-notch retirement plan.,1,2024-05-21,Retirement Plan,401k High Contribution,261.44,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3613,18,4,Good plan with decent returns.,0,2023-08-22,Retirement Plan,401k Investment Fees,743.01,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1151,15,4,Great for further studies.,0,2023-10-22,Tuition Reimbursement,Professional Certification,359.21,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2955,2,3,"Satisfactory, but could improve.",3,2024-06-20,Health Insurance,PPO Individual,706.93,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3086,3,4,Sufficient time off provided.,1,2024-01-01,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,4,1,Unhappy with this benefit.,1,2023-10-21,Retirement Plan,401k High Contribution,261.44,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3040,3,1,Barely any time off given.,2,2024-03-20,Commuter Benefits,Transit Subsidy,325.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3407,28,1,Disappointing service.,4,2023-09-21,Life Insurance,Dependent Coverage,165.54,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2849,22,2,Not happy with the coverage options.,10,2023-11-24,Health Insurance,HMO Family,624.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1554,30,3,Helps but limited in scope.,2,2024-07-20,Tuition Reimbursement,Individual Courses,723.73,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2427,30,5,Incredible support for education.,4,2024-01-29,Tuition Reimbursement,Individual Courses,723.73,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4610,22,1,"Terrible service, would not recommend.",0,2024-06-04,Health Insurance,HMO Family,624.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,28,1,Disappointing service.,0,2024-03-11,Life Insurance,Dependent Coverage,165.54,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4639,30,5,Incredible support for education.,1,2024-05-20,Tuition Reimbursement,Individual Courses,723.73,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4639,30,5,Incredible support for education.,3,2023-10-14,Tuition Reimbursement,Individual Courses,723.73,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3459,3,2,Could use more vacation time.,9,2024-06-19,Commuter Benefits,Transit Subsidy,325.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1634,14,4,"Good value, I enjoy the variety.",3,2023-08-09,Gym Membership,Tier 1 Partners,73.36,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3849,18,4,Good plan with decent returns.,9,2024-04-14,Retirement Plan,401k Investment Fees,743.01,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2927,21,2,Coverage is minimal.,1,2024-02-23,Life Insurance,Basic Coverage,163.92,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,1,2,Returns are not as expected.,1,2024-07-30,Retirement Plan,401k Basic Matching,876.21,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
84,10,3,Helps a bit with childcare costs.,1,2023-09-19,Childcare,On-Site Infant Care,915.48,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1075,21,5,Great peace of mind for my family.,3,2023-10-08,Life Insurance,Basic Coverage,163.92,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
